min_lon,min_lat,max_lon,max_lat
-78.50990990990994,-0.11171171171171113,-78.50090090090093,-0.10270270270270211
-78.50990990990994,-0.1027027027027021,-78.50090090090093,-0.09369369369369308
-78.50090090090093,-0.4,-78.49189189189192,-0.390990990990991
-78.50090090090093,-0.390990990990991,-78.49189189189192,-0.38198198198198197
-78.50090090090093,-0.38198198198198197,-78.49189189189192,-0.37297297297297294
-78.50090090090093,-0.37297297297297294,-78.49189189189192,-0.3639639639639639
-78.50090090090093,-0.3639639639639639,-78.49189189189192,-0.3549549549549549
-78.50090090090093,-0.3549549549549549,-78.49189189189192,-0.34594594594594585
-78.50090090090093,-0.34594594594594585,-78.49189189189192,-0.3369369369369368
-78.50090090090093,-0.3369369369369368,-78.49189189189192,-0.3279279279279278
-78.50090090090093,-0.3279279279279278,-78.49189189189192,-0.31891891891891877
-78.50090090090093,-0.31891891891891877,-78.49189189189192,-0.30990990990990974
-78.50090090090093,-0.30990990990990974,-78.49189189189192,-0.3009009009009007
-78.50090090090093,-0.3009009009009007,-78.49189189189192,-0.2918918918918917
-78.50090090090093,-0.2918918918918917,-78.49189189189192,-0.28288288288288266
-78.50090090090093,-0.28288288288288266,-78.49189189189192,-0.27387387387387363
-78.50090090090093,-0.27387387387387363,-78.49189189189192,-0.2648648648648646
-78.50090090090093,-0.2648648648648646,-78.49189189189192,-0.2558558558558556
-78.50090090090093,-0.2558558558558556,-78.49189189189192,-0.24684684684684657
-78.50090090090093,-0.24684684684684655,-78.49189189189192,-0.23783783783783755
-78.50090090090093,-0.23783783783783752,-78.49189189189192,-0.22882882882882852
-78.50090090090093,-0.2288288288288285,-78.49189189189192,-0.2198198198198195
-78.50090090090093,-0.21981981981981946,-78.49189189189192,-0.21081081081081046
-78.50090090090093,-0.21081081081081043,-78.49189189189192,-0.20180180180180143
-78.50090090090093,-0.2018018018018014,-78.49189189189192,-0.1927927927927924
-78.50090090090093,-0.19279279279279238,-78.49189189189192,-0.18378378378378338
-78.50090090090093,-0.18378378378378335,-78.49189189189192,-0.17477477477477435
-78.50090090090093,-0.17477477477477432,-78.49189189189192,-0.16576576576576532
-78.50090090090093,-0.1657657657657653,-78.49189189189192,-0.1567567567567563
-78.50090090090093,-0.15675675675675627,-78.49189189189192,-0.14774774774774727
-78.50090090090093,-0.14774774774774724,-78.49189189189192,-0.13873873873873824
-78.50090090090093,-0.1387387387387382,-78.49189189189192,-0.1297297297297292
-78.50090090090093,-0.12972972972972918,-78.49189189189192,-0.12072072072072017
-78.50090090090093,-0.12072072072072015,-78.49189189189192,-0.11171171171171114
-78.50090090090093,-0.11171171171171113,-78.49189189189192,-0.10270270270270211
-78.50090090090093,-0.1027027027027021,-78.49189189189192,-0.09369369369369308
-78.49189189189192,-0.4,-78.48288288288292,-0.390990990990991
-78.49189189189192,-0.390990990990991,-78.48288288288292,-0.38198198198198197
-78.49189189189192,-0.38198198198198197,-78.48288288288292,-0.37297297297297294
-78.49189189189192,-0.37297297297297294,-78.48288288288292,-0.3639639639639639
-78.49189189189192,-0.3639639639639639,-78.48288288288292,-0.3549549549549549
-78.49189189189192,-0.3549549549549549,-78.48288288288292,-0.34594594594594585
-78.49189189189192,-0.34594594594594585,-78.48288288288292,-0.3369369369369368
-78.49189189189192,-0.3369369369369368,-78.48288288288292,-0.3279279279279278
-78.49189189189192,-0.3279279279279278,-78.48288288288292,-0.31891891891891877
-78.49189189189192,-0.31891891891891877,-78.48288288288292,-0.30990990990990974
-78.49189189189192,-0.30990990990990974,-78.48288288288292,-0.3009009009009007
-78.49189189189192,-0.3009009009009007,-78.48288288288292,-0.2918918918918917
-78.49189189189192,-0.2918918918918917,-78.48288288288292,-0.28288288288288266
-78.49189189189192,-0.28288288288288266,-78.48288288288292,-0.27387387387387363
-78.49189189189192,-0.27387387387387363,-78.48288288288292,-0.2648648648648646
-78.49189189189192,-0.2648648648648646,-78.48288288288292,-0.2558558558558556
-78.49189189189192,-0.2558558558558556,-78.48288288288292,-0.24684684684684657
-78.49189189189192,-0.24684684684684655,-78.48288288288292,-0.23783783783783755
-78.49189189189192,-0.23783783783783752,-78.48288288288292,-0.22882882882882852
-78.49189189189192,-0.2288288288288285,-78.48288288288292,-0.2198198198198195
-78.49189189189192,-0.21981981981981946,-78.48288288288292,-0.21081081081081046
-78.49189189189192,-0.21081081081081043,-78.48288288288292,-0.20180180180180143
-78.49189189189192,-0.2018018018018014,-78.48288288288292,-0.1927927927927924
-78.49189189189192,-0.19279279279279238,-78.48288288288292,-0.18378378378378338
-78.49189189189192,-0.18378378378378335,-78.48288288288292,-0.17477477477477435
-78.49189189189192,-0.17477477477477432,-78.48288288288292,-0.16576576576576532
-78.49189189189192,-0.1657657657657653,-78.48288288288292,-0.1567567567567563
-78.49189189189192,-0.15675675675675627,-78.48288288288292,-0.14774774774774727
-78.49189189189192,-0.14774774774774724,-78.48288288288292,-0.13873873873873824
-78.49189189189192,-0.1387387387387382,-78.48288288288292,-0.1297297297297292
-78.49189189189192,-0.12972972972972918,-78.48288288288292,-0.12072072072072017
-78.49189189189192,-0.12072072072072015,-78.48288288288292,-0.11171171171171114
-78.49189189189192,-0.11171171171171113,-78.48288288288292,-0.10270270270270211
-78.49189189189192,-0.1027027027027021,-78.48288288288292,-0.09369369369369308
-78.48288288288292,-0.4,-78.47387387387391,-0.390990990990991
-78.48288288288292,-0.390990990990991,-78.47387387387391,-0.38198198198198197
-78.48288288288292,-0.38198198198198197,-78.47387387387391,-0.37297297297297294
-78.48288288288292,-0.37297297297297294,-78.47387387387391,-0.3639639639639639
-78.48288288288292,-0.3639639639639639,-78.47387387387391,-0.3549549549549549
-78.48288288288292,-0.3549549549549549,-78.47387387387391,-0.34594594594594585
-78.48288288288292,-0.34594594594594585,-78.47387387387391,-0.3369369369369368
-78.48288288288292,-0.3369369369369368,-78.47387387387391,-0.3279279279279278
-78.48288288288292,-0.3279279279279278,-78.47387387387391,-0.31891891891891877
-78.48288288288292,-0.31891891891891877,-78.47387387387391,-0.30990990990990974
-78.48288288288292,-0.30990990990990974,-78.47387387387391,-0.3009009009009007
-78.48288288288292,-0.3009009009009007,-78.47387387387391,-0.2918918918918917
-78.48288288288292,-0.2918918918918917,-78.47387387387391,-0.28288288288288266
-78.48288288288292,-0.28288288288288266,-78.47387387387391,-0.27387387387387363
-78.48288288288292,-0.27387387387387363,-78.47387387387391,-0.2648648648648646
-78.48288288288292,-0.2648648648648646,-78.47387387387391,-0.2558558558558556
-78.48288288288292,-0.2558558558558556,-78.47387387387391,-0.24684684684684657
-78.48288288288292,-0.24684684684684655,-78.47387387387391,-0.23783783783783755
-78.48288288288292,-0.23783783783783752,-78.47387387387391,-0.22882882882882852
-78.48288288288292,-0.2288288288288285,-78.47387387387391,-0.2198198198198195
-78.48288288288292,-0.21981981981981946,-78.47387387387391,-0.21081081081081046
-78.48288288288292,-0.21081081081081043,-78.47387387387391,-0.20180180180180143
-78.48288288288292,-0.2018018018018014,-78.47387387387391,-0.1927927927927924
-78.48288288288292,-0.19279279279279238,-78.47387387387391,-0.18378378378378338
-78.48288288288292,-0.18378378378378335,-78.47387387387391,-0.17477477477477435
-78.48288288288292,-0.17477477477477432,-78.47387387387391,-0.16576576576576532
-78.48288288288292,-0.1657657657657653,-78.47387387387391,-0.1567567567567563
-78.48288288288292,-0.15675675675675627,-78.47387387387391,-0.14774774774774727
-78.48288288288292,-0.14774774774774724,-78.47387387387391,-0.13873873873873824
-78.48288288288292,-0.1387387387387382,-78.47387387387391,-0.1297297297297292
-78.48288288288292,-0.12972972972972918,-78.47387387387391,-0.12072072072072017
-78.48288288288292,-0.12072072072072015,-78.47387387387391,-0.11171171171171114
-78.48288288288292,-0.11171171171171113,-78.47387387387391,-0.10270270270270211
-78.48288288288292,-0.1027027027027021,-78.47387387387391,-0.09369369369369308
-78.47387387387391,-0.4,-78.46486486486491,-0.390990990990991
-78.47387387387391,-0.390990990990991,-78.46486486486491,-0.38198198198198197
-78.47387387387391,-0.38198198198198197,-78.46486486486491,-0.37297297297297294
-78.47387387387391,-0.37297297297297294,-78.46486486486491,-0.3639639639639639
-78.47387387387391,-0.3639639639639639,-78.46486486486491,-0.3549549549549549
-78.47387387387391,-0.3549549549549549,-78.46486486486491,-0.34594594594594585
-78.47387387387391,-0.34594594594594585,-78.46486486486491,-0.3369369369369368
-78.47387387387391,-0.3369369369369368,-78.46486486486491,-0.3279279279279278
-78.47387387387391,-0.3279279279279278,-78.46486486486491,-0.31891891891891877
-78.47387387387391,-0.31891891891891877,-78.46486486486491,-0.30990990990990974
-78.47387387387391,-0.30990990990990974,-78.46486486486491,-0.3009009009009007
-78.47387387387391,-0.3009009009009007,-78.46486486486491,-0.2918918918918917
-78.47387387387391,-0.2918918918918917,-78.46486486486491,-0.28288288288288266
-78.47387387387391,-0.28288288288288266,-78.46486486486491,-0.27387387387387363
-78.47387387387391,-0.27387387387387363,-78.46486486486491,-0.2648648648648646
-78.47387387387391,-0.2648648648648646,-78.46486486486491,-0.2558558558558556
-78.47387387387391,-0.2558558558558556,-78.46486486486491,-0.24684684684684657
-78.47387387387391,-0.24684684684684655,-78.46486486486491,-0.23783783783783755
-78.47387387387391,-0.23783783783783752,-78.46486486486491,-0.22882882882882852
-78.47387387387391,-0.2288288288288285,-78.46486486486491,-0.2198198198198195
-78.47387387387391,-0.21981981981981946,-78.46486486486491,-0.21081081081081046
-78.47387387387391,-0.21081081081081043,-78.46486486486491,-0.20180180180180143
-78.47387387387391,-0.2018018018018014,-78.46486486486491,-0.1927927927927924
-78.47387387387391,-0.19279279279279238,-78.46486486486491,-0.18378378378378338
-78.47387387387391,-0.18378378378378335,-78.46486486486491,-0.17477477477477435
-78.47387387387391,-0.17477477477477432,-78.46486486486491,-0.16576576576576532
-78.47387387387391,-0.1657657657657653,-78.46486486486491,-0.1567567567567563
-78.47387387387391,-0.15675675675675627,-78.46486486486491,-0.14774774774774727
-78.47387387387391,-0.14774774774774724,-78.46486486486491,-0.13873873873873824
-78.47387387387391,-0.1387387387387382,-78.46486486486491,-0.1297297297297292
-78.47387387387391,-0.12972972972972918,-78.46486486486491,-0.12072072072072017
-78.47387387387391,-0.12072072072072015,-78.46486486486491,-0.11171171171171114
-78.47387387387391,-0.11171171171171113,-78.46486486486491,-0.10270270270270211
-78.47387387387391,-0.1027027027027021,-78.46486486486491,-0.09369369369369308
-78.46486486486491,-0.4,-78.4558558558559,-0.390990990990991
-78.46486486486491,-0.390990990990991,-78.4558558558559,-0.38198198198198197
-78.46486486486491,-0.38198198198198197,-78.4558558558559,-0.37297297297297294
-78.46486486486491,-0.37297297297297294,-78.4558558558559,-0.3639639639639639
-78.46486486486491,-0.3639639639639639,-78.4558558558559,-0.3549549549549549
-78.46486486486491,-0.3549549549549549,-78.4558558558559,-0.34594594594594585
-78.46486486486491,-0.34594594594594585,-78.4558558558559,-0.3369369369369368
-78.46486486486491,-0.3369369369369368,-78.4558558558559,-0.3279279279279278
-78.46486486486491,-0.3279279279279278,-78.4558558558559,-0.31891891891891877
-78.46486486486491,-0.31891891891891877,-78.4558558558559,-0.30990990990990974
-78.46486486486491,-0.30990990990990974,-78.4558558558559,-0.3009009009009007
-78.46486486486491,-0.3009009009009007,-78.4558558558559,-0.2918918918918917
-78.46486486486491,-0.2918918918918917,-78.4558558558559,-0.28288288288288266
-78.46486486486491,-0.28288288288288266,-78.4558558558559,-0.27387387387387363
-78.46486486486491,-0.27387387387387363,-78.4558558558559,-0.2648648648648646
-78.46486486486491,-0.2648648648648646,-78.4558558558559,-0.2558558558558556
-78.46486486486491,-0.2558558558558556,-78.4558558558559,-0.24684684684684657
-78.46486486486491,-0.24684684684684655,-78.4558558558559,-0.23783783783783755
-78.46486486486491,-0.23783783783783752,-78.4558558558559,-0.22882882882882852
-78.46486486486491,-0.2288288288288285,-78.4558558558559,-0.2198198198198195
-78.46486486486491,-0.21981981981981946,-78.4558558558559,-0.21081081081081046
-78.46486486486491,-0.21081081081081043,-78.4558558558559,-0.20180180180180143
-78.46486486486491,-0.2018018018018014,-78.4558558558559,-0.1927927927927924
-78.46486486486491,-0.19279279279279238,-78.4558558558559,-0.18378378378378338
-78.46486486486491,-0.18378378378378335,-78.4558558558559,-0.17477477477477435
-78.46486486486491,-0.17477477477477432,-78.4558558558559,-0.16576576576576532
-78.46486486486491,-0.1657657657657653,-78.4558558558559,-0.1567567567567563
-78.46486486486491,-0.15675675675675627,-78.4558558558559,-0.14774774774774727
-78.46486486486491,-0.14774774774774724,-78.4558558558559,-0.13873873873873824
-78.46486486486491,-0.1387387387387382,-78.4558558558559,-0.1297297297297292
-78.46486486486491,-0.12972972972972918,-78.4558558558559,-0.12072072072072017
-78.46486486486491,-0.12072072072072015,-78.4558558558559,-0.11171171171171114
-78.46486486486491,-0.11171171171171113,-78.4558558558559,-0.10270270270270211
-78.46486486486491,-0.1027027027027021,-78.4558558558559,-0.09369369369369308
-78.4558558558559,-0.4,-78.4468468468469,-0.390990990990991
-78.4558558558559,-0.390990990990991,-78.4468468468469,-0.38198198198198197
-78.4558558558559,-0.38198198198198197,-78.4468468468469,-0.37297297297297294
-78.4558558558559,-0.37297297297297294,-78.4468468468469,-0.3639639639639639
-78.4558558558559,-0.3639639639639639,-78.4468468468469,-0.3549549549549549
-78.4558558558559,-0.3549549549549549,-78.4468468468469,-0.34594594594594585
-78.4558558558559,-0.34594594594594585,-78.4468468468469,-0.3369369369369368
-78.4558558558559,-0.3369369369369368,-78.4468468468469,-0.3279279279279278
-78.4558558558559,-0.3279279279279278,-78.4468468468469,-0.31891891891891877
-78.4558558558559,-0.31891891891891877,-78.4468468468469,-0.30990990990990974
-78.4558558558559,-0.30990990990990974,-78.4468468468469,-0.3009009009009007
-78.4558558558559,-0.3009009009009007,-78.4468468468469,-0.2918918918918917
-78.4558558558559,-0.2918918918918917,-78.4468468468469,-0.28288288288288266
-78.4558558558559,-0.28288288288288266,-78.4468468468469,-0.27387387387387363
-78.4558558558559,-0.27387387387387363,-78.4468468468469,-0.2648648648648646
-78.4558558558559,-0.2648648648648646,-78.4468468468469,-0.2558558558558556
-78.4558558558559,-0.2558558558558556,-78.4468468468469,-0.24684684684684657
-78.4558558558559,-0.24684684684684655,-78.4468468468469,-0.23783783783783755
-78.4558558558559,-0.23783783783783752,-78.4468468468469,-0.22882882882882852
-78.4558558558559,-0.2288288288288285,-78.4468468468469,-0.2198198198198195
-78.4558558558559,-0.21981981981981946,-78.4468468468469,-0.21081081081081046
-78.4558558558559,-0.21081081081081043,-78.4468468468469,-0.20180180180180143
-78.4558558558559,-0.2018018018018014,-78.4468468468469,-0.1927927927927924
-78.4558558558559,-0.19279279279279238,-78.4468468468469,-0.18378378378378338
-78.4558558558559,-0.18378378378378335,-78.4468468468469,-0.17477477477477435
-78.4558558558559,-0.17477477477477432,-78.4468468468469,-0.16576576576576532
-78.4558558558559,-0.1657657657657653,-78.4468468468469,-0.1567567567567563
-78.4558558558559,-0.15675675675675627,-78.4468468468469,-0.14774774774774727
-78.4558558558559,-0.14774774774774724,-78.4468468468469,-0.13873873873873824
-78.4558558558559,-0.1387387387387382,-78.4468468468469,-0.1297297297297292
-78.4558558558559,-0.12972972972972918,-78.4468468468469,-0.12072072072072017
-78.4558558558559,-0.12072072072072015,-78.4468468468469,-0.11171171171171114
-78.4558558558559,-0.11171171171171113,-78.4468468468469,-0.10270270270270211
-78.4558558558559,-0.1027027027027021,-78.4468468468469,-0.09369369369369308
-78.4468468468469,-0.4,-78.43783783783789,-0.390990990990991
-78.4468468468469,-0.390990990990991,-78.43783783783789,-0.38198198198198197
-78.4468468468469,-0.38198198198198197,-78.43783783783789,-0.37297297297297294
-78.4468468468469,-0.37297297297297294,-78.43783783783789,-0.3639639639639639
-78.4468468468469,-0.3639639639639639,-78.43783783783789,-0.3549549549549549
-78.4468468468469,-0.3549549549549549,-78.43783783783789,-0.34594594594594585
-78.4468468468469,-0.34594594594594585,-78.43783783783789,-0.3369369369369368
-78.4468468468469,-0.3369369369369368,-78.43783783783789,-0.3279279279279278
-78.4468468468469,-0.3279279279279278,-78.43783783783789,-0.31891891891891877
-78.4468468468469,-0.31891891891891877,-78.43783783783789,-0.30990990990990974
-78.4468468468469,-0.30990990990990974,-78.43783783783789,-0.3009009009009007
-78.4468468468469,-0.3009009009009007,-78.43783783783789,-0.2918918918918917
-78.4468468468469,-0.2918918918918917,-78.43783783783789,-0.28288288288288266
-78.4468468468469,-0.28288288288288266,-78.43783783783789,-0.27387387387387363
-78.4468468468469,-0.27387387387387363,-78.43783783783789,-0.2648648648648646
-78.4468468468469,-0.2648648648648646,-78.43783783783789,-0.2558558558558556
-78.4468468468469,-0.2558558558558556,-78.43783783783789,-0.24684684684684657
-78.4468468468469,-0.24684684684684655,-78.43783783783789,-0.23783783783783755
-78.4468468468469,-0.23783783783783752,-78.43783783783789,-0.22882882882882852
-78.4468468468469,-0.2288288288288285,-78.43783783783789,-0.2198198198198195
-78.4468468468469,-0.21981981981981946,-78.43783783783789,-0.21081081081081046
-78.4468468468469,-0.21081081081081043,-78.43783783783789,-0.20180180180180143
-78.4468468468469,-0.2018018018018014,-78.43783783783789,-0.1927927927927924
-78.4468468468469,-0.19279279279279238,-78.43783783783789,-0.18378378378378338
-78.4468468468469,-0.18378378378378335,-78.43783783783789,-0.17477477477477435
-78.4468468468469,-0.17477477477477432,-78.43783783783789,-0.16576576576576532
-78.4468468468469,-0.1657657657657653,-78.43783783783789,-0.1567567567567563
-78.4468468468469,-0.15675675675675627,-78.43783783783789,-0.14774774774774727
-78.4468468468469,-0.14774774774774724,-78.43783783783789,-0.13873873873873824
-78.4468468468469,-0.1387387387387382,-78.43783783783789,-0.1297297297297292
-78.4468468468469,-0.12972972972972918,-78.43783783783789,-0.12072072072072017
-78.4468468468469,-0.12072072072072015,-78.43783783783789,-0.11171171171171114
-78.4468468468469,-0.11171171171171113,-78.43783783783789,-0.10270270270270211
-78.4468468468469,-0.1027027027027021,-78.43783783783789,-0.09369369369369308
-78.43783783783789,-0.4,-78.42882882882888,-0.390990990990991
-78.43783783783789,-0.390990990990991,-78.42882882882888,-0.38198198198198197
-78.43783783783789,-0.38198198198198197,-78.42882882882888,-0.37297297297297294
-78.43783783783789,-0.37297297297297294,-78.42882882882888,-0.3639639639639639
-78.43783783783789,-0.3639639639639639,-78.42882882882888,-0.3549549549549549
-78.43783783783789,-0.3549549549549549,-78.42882882882888,-0.34594594594594585
-78.43783783783789,-0.34594594594594585,-78.42882882882888,-0.3369369369369368
-78.43783783783789,-0.3369369369369368,-78.42882882882888,-0.3279279279279278
-78.43783783783789,-0.3279279279279278,-78.42882882882888,-0.31891891891891877
-78.43783783783789,-0.31891891891891877,-78.42882882882888,-0.30990990990990974
-78.43783783783789,-0.30990990990990974,-78.42882882882888,-0.3009009009009007
-78.43783783783789,-0.3009009009009007,-78.42882882882888,-0.2918918918918917
-78.43783783783789,-0.2918918918918917,-78.42882882882888,-0.28288288288288266
-78.43783783783789,-0.28288288288288266,-78.42882882882888,-0.27387387387387363
-78.43783783783789,-0.27387387387387363,-78.42882882882888,-0.2648648648648646
-78.43783783783789,-0.2648648648648646,-78.42882882882888,-0.2558558558558556
-78.43783783783789,-0.2558558558558556,-78.42882882882888,-0.24684684684684657
-78.43783783783789,-0.24684684684684655,-78.42882882882888,-0.23783783783783755
-78.43783783783789,-0.23783783783783752,-78.42882882882888,-0.22882882882882852
-78.43783783783789,-0.2288288288288285,-78.42882882882888,-0.2198198198198195
-78.43783783783789,-0.21981981981981946,-78.42882882882888,-0.21081081081081046
-78.43783783783789,-0.21081081081081043,-78.42882882882888,-0.20180180180180143
-78.43783783783789,-0.2018018018018014,-78.42882882882888,-0.1927927927927924
-78.43783783783789,-0.19279279279279238,-78.42882882882888,-0.18378378378378338
-78.43783783783789,-0.18378378378378335,-78.42882882882888,-0.17477477477477435
-78.43783783783789,-0.17477477477477432,-78.42882882882888,-0.16576576576576532
-78.43783783783789,-0.1657657657657653,-78.42882882882888,-0.1567567567567563
-78.43783783783789,-0.15675675675675627,-78.42882882882888,-0.14774774774774727
-78.43783783783789,-0.14774774774774724,-78.42882882882888,-0.13873873873873824
-78.43783783783789,-0.1387387387387382,-78.42882882882888,-0.1297297297297292
-78.43783783783789,-0.12972972972972918,-78.42882882882888,-0.12072072072072017
-78.43783783783789,-0.12072072072072015,-78.42882882882888,-0.11171171171171114
-78.43783783783789,-0.11171171171171113,-78.42882882882888,-0.10270270270270211
-78.43783783783789,-0.1027027027027021,-78.42882882882888,-0.09369369369369308
-78.42882882882888,-0.4,-78.41981981981988,-0.390990990990991
-78.42882882882888,-0.390990990990991,-78.41981981981988,-0.38198198198198197
-78.42882882882888,-0.38198198198198197,-78.41981981981988,-0.37297297297297294
-78.42882882882888,-0.37297297297297294,-78.41981981981988,-0.3639639639639639
-78.42882882882888,-0.3639639639639639,-78.41981981981988,-0.3549549549549549
-78.42882882882888,-0.3549549549549549,-78.41981981981988,-0.34594594594594585
-78.42882882882888,-0.34594594594594585,-78.41981981981988,-0.3369369369369368
-78.42882882882888,-0.3369369369369368,-78.41981981981988,-0.3279279279279278
-78.42882882882888,-0.3279279279279278,-78.41981981981988,-0.31891891891891877
-78.42882882882888,-0.31891891891891877,-78.41981981981988,-0.30990990990990974
-78.42882882882888,-0.30990990990990974,-78.41981981981988,-0.3009009009009007
-78.42882882882888,-0.3009009009009007,-78.41981981981988,-0.2918918918918917
-78.42882882882888,-0.2918918918918917,-78.41981981981988,-0.28288288288288266
-78.42882882882888,-0.28288288288288266,-78.41981981981988,-0.27387387387387363
-78.42882882882888,-0.27387387387387363,-78.41981981981988,-0.2648648648648646
-78.42882882882888,-0.2648648648648646,-78.41981981981988,-0.2558558558558556
-78.42882882882888,-0.2558558558558556,-78.41981981981988,-0.24684684684684657
-78.42882882882888,-0.24684684684684655,-78.41981981981988,-0.23783783783783755
-78.42882882882888,-0.23783783783783752,-78.41981981981988,-0.22882882882882852
-78.42882882882888,-0.2288288288288285,-78.41981981981988,-0.2198198198198195
-78.42882882882888,-0.21981981981981946,-78.41981981981988,-0.21081081081081046
-78.42882882882888,-0.21081081081081043,-78.41981981981988,-0.20180180180180143
-78.42882882882888,-0.2018018018018014,-78.41981981981988,-0.1927927927927924
-78.42882882882888,-0.19279279279279238,-78.41981981981988,-0.18378378378378338
-78.42882882882888,-0.18378378378378335,-78.41981981981988,-0.17477477477477435
-78.42882882882888,-0.17477477477477432,-78.41981981981988,-0.16576576576576532
-78.42882882882888,-0.1657657657657653,-78.41981981981988,-0.1567567567567563
-78.42882882882888,-0.15675675675675627,-78.41981981981988,-0.14774774774774727
-78.42882882882888,-0.14774774774774724,-78.41981981981988,-0.13873873873873824
-78.42882882882888,-0.1387387387387382,-78.41981981981988,-0.1297297297297292
-78.42882882882888,-0.12972972972972918,-78.41981981981988,-0.12072072072072017
-78.42882882882888,-0.12072072072072015,-78.41981981981988,-0.11171171171171114
-78.42882882882888,-0.11171171171171113,-78.41981981981988,-0.10270270270270211
-78.42882882882888,-0.1027027027027021,-78.41981981981988,-0.09369369369369308
-78.41981981981988,-0.4,-78.41081081081087,-0.390990990990991
-78.41981981981988,-0.390990990990991,-78.41081081081087,-0.38198198198198197
-78.41981981981988,-0.38198198198198197,-78.41081081081087,-0.37297297297297294
-78.41981981981988,-0.37297297297297294,-78.41081081081087,-0.3639639639639639
-78.41981981981988,-0.3639639639639639,-78.41081081081087,-0.3549549549549549
-78.41981981981988,-0.3549549549549549,-78.41081081081087,-0.34594594594594585
-78.41981981981988,-0.34594594594594585,-78.41081081081087,-0.3369369369369368
-78.41981981981988,-0.3369369369369368,-78.41081081081087,-0.3279279279279278
-78.41981981981988,-0.3279279279279278,-78.41081081081087,-0.31891891891891877
-78.41981981981988,-0.31891891891891877,-78.41081081081087,-0.30990990990990974
-78.41981981981988,-0.30990990990990974,-78.41081081081087,-0.3009009009009007
-78.41981981981988,-0.3009009009009007,-78.41081081081087,-0.2918918918918917
-78.41981981981988,-0.2918918918918917,-78.41081081081087,-0.28288288288288266
-78.41981981981988,-0.28288288288288266,-78.41081081081087,-0.27387387387387363
-78.41981981981988,-0.27387387387387363,-78.41081081081087,-0.2648648648648646
-78.41981981981988,-0.2648648648648646,-78.41081081081087,-0.2558558558558556
-78.41981981981988,-0.2558558558558556,-78.41081081081087,-0.24684684684684657
-78.41981981981988,-0.24684684684684655,-78.41081081081087,-0.23783783783783755
-78.41981981981988,-0.23783783783783752,-78.41081081081087,-0.22882882882882852
-78.41981981981988,-0.2288288288288285,-78.41081081081087,-0.2198198198198195
-78.41981981981988,-0.21981981981981946,-78.41081081081087,-0.21081081081081046
-78.41981981981988,-0.21081081081081043,-78.41081081081087,-0.20180180180180143
-78.41981981981988,-0.2018018018018014,-78.41081081081087,-0.1927927927927924
-78.41981981981988,-0.19279279279279238,-78.41081081081087,-0.18378378378378338
-78.41981981981988,-0.18378378378378335,-78.41081081081087,-0.17477477477477435
-78.41981981981988,-0.17477477477477432,-78.41081081081087,-0.16576576576576532
-78.41981981981988,-0.1657657657657653,-78.41081081081087,-0.1567567567567563
-78.41981981981988,-0.15675675675675627,-78.41081081081087,-0.14774774774774727
-78.41981981981988,-0.14774774774774724,-78.41081081081087,-0.13873873873873824
-78.41981981981988,-0.1387387387387382,-78.41081081081087,-0.1297297297297292
-78.41981981981988,-0.12972972972972918,-78.41081081081087,-0.12072072072072017
-78.41981981981988,-0.12072072072072015,-78.41081081081087,-0.11171171171171114
-78.41981981981988,-0.11171171171171113,-78.41081081081087,-0.10270270270270211
-78.41981981981988,-0.1027027027027021,-78.41081081081087,-0.09369369369369308
-78.41081081081087,-0.4,-78.40180180180187,-0.390990990990991
-78.41081081081087,-0.390990990990991,-78.40180180180187,-0.38198198198198197
-78.41081081081087,-0.38198198198198197,-78.40180180180187,-0.37297297297297294
-78.41081081081087,-0.37297297297297294,-78.40180180180187,-0.3639639639639639
-78.41081081081087,-0.3639639639639639,-78.40180180180187,-0.3549549549549549
-78.41081081081087,-0.3549549549549549,-78.40180180180187,-0.34594594594594585
-78.41081081081087,-0.34594594594594585,-78.40180180180187,-0.3369369369369368
-78.41081081081087,-0.3369369369369368,-78.40180180180187,-0.3279279279279278
-78.41081081081087,-0.3279279279279278,-78.40180180180187,-0.31891891891891877
-78.41081081081087,-0.31891891891891877,-78.40180180180187,-0.30990990990990974
-78.41081081081087,-0.30990990990990974,-78.40180180180187,-0.3009009009009007
-78.41081081081087,-0.3009009009009007,-78.40180180180187,-0.2918918918918917
-78.41081081081087,-0.2918918918918917,-78.40180180180187,-0.28288288288288266
-78.41081081081087,-0.28288288288288266,-78.40180180180187,-0.27387387387387363
-78.41081081081087,-0.27387387387387363,-78.40180180180187,-0.2648648648648646
-78.41081081081087,-0.2648648648648646,-78.40180180180187,-0.2558558558558556
-78.41081081081087,-0.2558558558558556,-78.40180180180187,-0.24684684684684657
-78.41081081081087,-0.24684684684684655,-78.40180180180187,-0.23783783783783755
-78.41081081081087,-0.23783783783783752,-78.40180180180187,-0.22882882882882852
-78.41081081081087,-0.2288288288288285,-78.40180180180187,-0.2198198198198195
-78.41081081081087,-0.21981981981981946,-78.40180180180187,-0.21081081081081046
-78.41081081081087,-0.21081081081081043,-78.40180180180187,-0.20180180180180143
-78.41081081081087,-0.2018018018018014,-78.40180180180187,-0.1927927927927924
-78.41081081081087,-0.19279279279279238,-78.40180180180187,-0.18378378378378338
-78.41081081081087,-0.18378378378378335,-78.40180180180187,-0.17477477477477435
-78.41081081081087,-0.17477477477477432,-78.40180180180187,-0.16576576576576532
-78.41081081081087,-0.1657657657657653,-78.40180180180187,-0.1567567567567563
